"","Region","Zone","Type","Year","Season","Month","Day","Hour","Latitude","Longitude","Altitude","t2m","ws","wd","tp","blh","ssr","CVD60","no2","o3","so2","co","pm10","pm2.5"
"85","East Midlands","Greater London Urban Area","Background Urban","1982","Spring","01","20","14",51.2473844586599,0.104047600907259,55.6212202781824,275.736480355787,0.6409072122506,165.279965330535,-0.000874475361038748,289.427808696257,1381800.06646796,0.214252130759913,76.3329699592809,17.7373140800034,13.8122207163374,1.47553121786606,36.4920832235886,18.6456667251737
"86","Greater London Authority","Liverpool Urban Area","Background Rural","1998","Summer","01","06","10",51.8054703308082,-0.330805038073609,83.8990428877219,276.341415575486,6.01322127530145,265.93669562248,-0.00385645215293681,650.074071517012,1060536.13732522,0.0739573932159935,82.699230519292,19.8403668461985,21.5514010084148,1.61056831783741,32.5263509838197,18.8032714141061
"87","North East","Greater Manchester Urban Area","Background Urban","1999","Fall","08","21","07",53.4004967732499,-1.10610173316442,105.449777463432,287.36634501334,5.41420760421173,323.590825527546,-0.000895597693430568,524.805929503602,323266.29703406,0.193297401241815,37.5103922229513,62.5194191706163,-6.90215589550514,0.498305037642679,10.4089189396629,18.6393137004614
"88","Greater London Authority","Greater London Urban Area","Background Urban","1995","Summer","09","27","13",53.6406957847678,-0.146522703351645,79.4144778412446,289.045901727192,14.6362541367192,299.969267588497,0.00436919037550151,1140.56396180929,1458150.61998336,0.128750531710066,67.3779347724476,36.0855157583666,18.5749038481296,0.760849064664568,32.6411346579313,18.6445240180506
"89","Greater London Authority","Leicester Urban Area","Traffic Urban","1981","Spring","07","08","07",52.5441097169808,0.547800832336572,240.511016442455,284.181319080755,2.91481674154554,143.95608479123,-0.000330928383312458,224.768111359246,344882.298539349,0.19401904950621,69.3510484736601,27.907293929303,14.7980096332407,1.64204874691789,47.3539836115827,18.6371933484718
"90","South East","Liverpool Urban Area","Background Urban","1986","Summer","10","30","13",51.4255098921533,-3.3221776803167,-162.496650329014,286.36488082482,12.9004304478672,216.891986660312,0.00215914859821453,1567.39031984245,5739920.72032177,0.21519784818833,76.4283966819004,17.7637952512121,13.823832075002,1.44369219630636,36.4601212247209,18.6412588875465
"91","North East","Portsmouth Urban Area","Background Urban","1987","Fall","08","13","16",50.0420300286153,-0.492538085916521,7.09574782198966,291.827893847534,5.2630012075667,234.099343333536,0.00086855073580643,915.800374882448,1998882.14519548,0.207110951996698,76.3381653836617,17.7480709092659,13.7951165802245,1.44012228931465,36.5815997883101,18.641507087867
"92","North West","Greater London Urban Area","Industrial Urban","1996","Winter","03","02","01",52.3754418973547,-1.99143696628658,52.2224492590524,274.917823051173,3.19860832192428,320.88422690729,0.000354747183555416,275.041824739994,5438618.8887347,0.195655580785844,76.2286248656607,17.693849815567,13.8107542053272,1.405393274723,36.9758489891616,18.6379857542791
"93","East of England","Greater Manchester Urban Area","Background Urban","1988","Summer","07","14","13",53.4576038604663,-1.49845678217604,-25.963544096565,288.276211185221,6.47636128977666,325.940814200544,0.00255635730123579,1635.70050049737,8489445.47522526,0.161125246951628,92.585368882654,17.7499792362191,13.8151012325287,1.44047425423747,36.4846755282392,18.6432026419502
"94","South East","South West","Background Urban","1994","Spring","04","16","05",52.0992554490482,-1.16631672284933,56.1730673756569,283.570481374829,8.14360709826586,42.2327806397403,0.00024408890262986,564.996535615523,-10380.1279018262,0.156446153629583,76.3505197018565,17.7475851650641,13.8090409251661,1.44150336250533,36.463769044313,18.6415759542971
"95","East of England","Eastern","Background Urban","1996","Fall","10","25","16",52.5098945013769,-0.565971831981115,-24.750926056426,288.434202941593,6.43181236020425,182.311750649812,-0.00216838537214159,1305.47195288546,4933140.49794973,0.154745895696023,46.7672136289154,28.5751124601701,15.3456806632678,0.645130097579053,33.9340370416298,18.6413788114923
"96","Yorkshire and The Humber","Greater London Urban Area","Background Urban","1994","Fall","11","03","06",52.8236068992189,-2.29387497815185,-23.1794428941183,280.886844380462,5.73161305808555,141.892298176815,-0.000319557946928681,411.709523960489,163855.679464086,0.1863909023906,86.1348802419845,25.4908079447438,19.7179451377823,0.727569606138974,37.0038866534926,18.6459025023134
"97","North West","South East","Background Urban","1986","Fall","01","21","15",53.9882309150887,-0.584204168454853,259.938740399491,272.369727550595,3.61165457332489,243.576287798633,0.00190676762576341,538.955274327355,-394780.513184124,0.188956547749247,76.2716549992331,17.7355503779319,13.7950618132546,1.44356092371794,36.4760345961005,18.6365173477433
"98","South West","West Midlands Urban Area","Traffic Urban","1996","Summer","05","23","15",51.1329914490424,-0.484149456058558,104.755344423537,281.484092090764,5.70097117633297,252.371540053704,0.000934259084338276,2170.52764503455,2902702.7668525,0.0563426385736738,76.3615432059423,17.7448348544765,13.8187795832863,1.39186554923723,37.5324326506027,18.6492946847348
"99","North West","South West","Background Rural","1982","Summer","12","27","07",52.5225947951709,-1.54446120370308,-2.37579291556033,274.363964371667,3.60753467451718,264.339249469576,-0.00387899308738097,439.707425908866,-229428.440372099,0.231446019601562,76.313732291904,17.7319856086718,13.7942572458658,1.44251617374956,36.4495642294383,18.6379777794906
"100","North West","Greater London Urban Area","Background Urban","1997","Fall","07","23","03",51.2912566981854,-1.43791183666326,149.100548237834,288.311308725585,2.10757853947299,294.10798969811,-0.000155954173952509,82.2634957568138,2506078.03924579,0.237246143777369,73.8813060660534,4.52557928686432,10.9046497952449,0.832648343009994,36.2657171041415,18.6357131896566
"101","Yorkshire and The Humber","East Midlands","Traffic Urban","1989","Fall","02","26","23",51.6615614439301,-1.42366202764355,-8.01919239891951,279.100955665625,6.87216268694229,277.000185334692,0.00349028567660149,846.114202955896,989281.220934685,0.170940086064667,76.353768932533,17.7645821203236,13.8348749855968,1.44103194303027,36.4951769969443,18.64582398566
"102","East of England","East Midlands","Industrial Urban","1981","Winter","02","04","08",51.1071014642665,-1.33417469274395,100.519974006624,277.31369256746,7.47647148448321,270.843238573515,-3.29669364094527,323.832727487287,605555367.182875,0.210641841568976,-2550.17591989307,25.2444581692255,314306.004315843,1.44199503780375,36.484164988475,18.640472639915
"103","Greater London Authority","Eastern","Background Suburban","1988","Spring","10","05","05",52.2515906511895,-1.39065084393388,-74.9514537379394,285.596434892857,5.40476374572663,235.590690895777,4.75902783540446e-05,456.025893295402,7107882.03169117,0.167733491986339,65992.608430376,18.0820620325044,-232.808966080842,1.58460980756144,35.4925257026456,18.6339204491209
"104","South East","South West","Background Urban","1987","Winter","11","04","16",50.8143095851543,-2.06888175635385,-24.1426942761394,277.823334001509,2.70248772666423,78.6838438766284,0.00114023082804629,242.874790014751,695229.892105233,0.152243129993633,76.4203620914603,17.753527047745,13.8265869119326,1.44115711037676,36.5025136440218,18.6434079973212
"105","North West","Eastern","Traffic Urban","1982","Summer","02","29","21",53.9346656521228,-1.0609890232374,26.3336102759712,280.94279156683,3.02632939510163,297.83968635595,0.0011537768895427,147.921548693729,3363628.26989437,0.300831862425701,76.3712975311595,17.748309093756,13.7870147801607,1.44252782244731,36.4668698755645,18.6369079991738
"106","South East","Greater Manchester Urban Area","Background Urban","1993","Spring","08","13","19",51.0596662976854,-4.2346616152477,164.401584602832,289.563165447087,6.408563367472,307.463578078676,-0.0001484915558036,1064.19550420938,4632072.06559057,0.212440733003656,38.2704537576235,17.7388809693869,13.7999142749341,0.932322308120264,36.4853252513162,18.6319007846793
"107","Greater London Authority","North West & Merseyside","Background Urban","1989","Summer","06","26","11",50.5877162768363,-2.67495227041976,-35.1269046401674,287.742869331762,5.61254137904542,224.491608624455,0.000124302639763727,1190.27153586525,4685029.71231345,0.134002314420878,76.2726813733659,17.7375228648017,13.7905138864696,1.44206076755069,36.4953919105016,18.6490286505424
"108","South East","West Yorkshire Urban Area","Background Urban","1993","Summer","02","10","15",52.073217447229,-0.201316080622806,111.68587504309,278.769698140116,3.71916791998288,114.761669073136,-6.7499127012116e-05,1216.08409514915,3714295.39674824,0.214108536246773,63.3761411227116,34.9097242828873,20.2497852357987,1.29388494763146,13.2363384573359,18.622907879961
"109","North West","West Midlands Urban Area","Background Urban","1998","Winter","03","28","04",51.7574620884938,-0.323711125141511,227.4115738146,284.595360006413,4.93879981233297,186.766699308467,0.000888202386816646,411.52591994863,-32.051591239108,0.217718590967922,42.8512839725542,37.1891678637031,25.1589937454434,0.763767082927307,12.1388076450939,18.6415453585787
"110","North West","Greater London Urban Area","Traffic Urban","1993","Spring","01","05","18",53.3529657213618,-1.45556894619807,253.486538472576,274.852711873939,2.19168493623021,220.420533937247,0.00194409597096016,-235.18655032109,190403.436534711,0.135359743164089,85.9205331920766,17.7445695857703,14.3624980592784,1.52069040311678,36.5706325807258,18.6421699471127
"111","South West","South East","Traffic Urban","1993","Summer","08","19","17",52.0770716302597,-1.21862361578852,-4.60975156316339,289.840037979426,2.4723800147791,362.350794194228,0.000211267263112809,1256.69254217352,5165085.89717333,0.137416944557459,76.2427245343349,17.7446990592951,13.818919631408,1.44176796993357,36.4630146954347,18.6449124425736
"112","East of England","Greater London Urban Area","Background Urban","1986","Winter","07","29","15",53.6693182670053,1.28211212591075,16.0323073424616,289.224448153268,4.50833562313104,243.467930928438,0.00125523788123459,994.016060895881,4385707.21193951,0.171606102984444,76.3377980213944,17.756838691711,13.8013065204248,1.44159260322656,36.4757798139113,18.6361617274972
"113","Greater London Authority","Teesside Urban Area","Traffic Urban","1994","Fall","11","06","23",53.0719413991508,-1.50391202813126,96.2165388271974,278.61641259987,3.47444614159804,121.788948784882,-0.00792355029191214,319.294100848038,9349294.52660578,0.171024890489969,76.3541381506261,17.7412157922209,13.8056109306746,1.44111698024576,36.4760066861112,18.6399081892368
"114","North East","Leicester Urban Area","Traffic Urban","1992","Fall","08","10","16",51.9955668357277,-0.893020013230451,81.2159256503461,288.797936947999,3.52817604096552,271.824483536352,0.00130066655703792,819.368243045602,2330612.33389908,0.143621887565396,63.4554786149203,10.4733672156831,11.4978479073992,0.956073235618376,47.3539838856144,18.6163289635515
"115","Greater London Authority","Greater London Urban Area","Traffic Urban","1983","Winter","03","19","10",51.3234340248198,0.997065839695928,4.18410678180322,279.047840373628,4.67770866713053,256.093408013416,-0.000120183569157786,1000.09339105504,1844599.63291321,0.265688186838519,95.1724726277157,17.7533419642337,23.8552607675335,1.79344615487459,36.4667205063979,18.6380204531741
"116","South East","Greater London Urban Area","Industrial Urban","1996","Summer","09","18","05",51.8436709227623,-2.66906898630322,-58.5372232733332,281.583809465489,4.37681037385223,78.7854026700681,-0.000402388511916712,410.874913459856,64334.7170465896,0.157259098984953,76.2286233653443,17.6936751938473,13.8107538117266,1.40539324028601,36.9758485648955,11.8748798913665
"117","North West","Greater Manchester Urban Area","Background Urban","1989","Summer","10","26","00",52.9429565043431,1.33987445791638,-38.8656556823823,284.387299742231,5.82913981097749,208.391185038515,-0.00341111705619194,107.430022057104,5223301.43269282,0.24486628428375,125.818605826342,17.739084948685,13.8065802976557,1.44082499067564,36.486362024149,18.638241994588
"118","South East","South East","Background Urban","1996","Winter","01","03","02",52.8354988350463,1.15828039719949,-87.1750650438097,277.94592209922,8.21756621965681,179.98280257847,-0.000811612047250799,750.220305759041,586507.709278321,0.356336433093225,76.3691345938765,17.729541143034,13.8219118016638,1.45997239157977,36.489765712513,18.6408834526866
"119","North East","Teesside Urban Area","Background Suburban","1999","Winter","08","11","03",51.6914972680774,-2.06809260548575,112.713932331817,288.786526513048,2.44749453740955,377.874851551911,0.00202204147663887,183.079515656992,2030218.46452879,0.196882027845557,25.0559277805125,8.33159261567452,16.3059317346529,0.809618400829505,31.7589874101134,18.6438342200794
"120","Yorkshire and The Humber","South West","Traffic Urban","1984","Spring","08","04","04",52.5657914040763,-1.88366711605948,-88.3836032251637,289.68781428324,4.88279309928466,-77.0540100930432,0.000354838692326124,428.706762644413,25.0506579354077,0.200527173382784,76.1793076948901,17.7777534584179,13.8187064704195,1.44172460102114,36.4957431722752,18.6403521035333
"121","North West","West Yorkshire Urban Area","Background Urban","1989","Summer","03","06","08",53.059660960343,-1.31884294508601,-22.371946945815,281.807199032092,7.46357941187498,186.586436624201,-6.87655237450193e-05,847.301805503669,515142.823834857,0.155631146561388,76.3297865329938,17.7557256929312,13.8198640912161,1.44185369897081,36.4493831019546,18.6382994474578
"122","West Midlands","Birkenhead Urban Area","Background Urban","1998","Spring","06","19","13",53.5538887973351,-1.52502301480778,174.258203012447,288.424065017024,3.26093156268309,221.855874815484,-0.000647956293677032,845.257034415399,6090661.95986622,0.144129624745086,76.3188957550797,17.7508568317967,13.8026449737186,1.44199710207988,36.5145888709759,18.6404709685962
"123","Greater London Authority","Blackpool Urban Area","Traffic Urban","1995","Summer","08","27","17",52.8655129648767,-3.34389246165427,-22.0838931453854,294.322395614543,13.6276414989345,306.281850800363,-3.346454962677e-05,1574.99578920331,5665252.32629451,0.144357969394693,53.4076246763065,12.644615097356,14.639186604373,1.32069824288968,38.7407101705477,18.6430197418496
"124","Greater London Authority","East Midlands","Background Urban","1987","Winter","05","13","13",51.8815132150142,-0.718934823116911,70.9264450092979,286.121698277053,8.10087684005241,335.755776945186,0.00126760412389858,2050.53404148148,7865799.54929102,0.111257678530594,76.3242331461605,17.7560342781662,13.8046325762672,1.44096588931533,36.4939308974941,18.6416600045499
"125","North West","West Yorkshire Urban Area","Background Urban","1988","Fall","12","24","05",50.907713422146,-2.63813922798305,21.3191404730544,280.002600740223,4.59178164521549,235.020541825455,0.000394833332740729,568.206776471986,71753.8227518086,0.216293625888551,76.2688584191219,17.7565944461449,13.7936683872023,1.44257230266894,36.5322799898032,18.6420294557239
"126","North West","Greater London Urban Area","Traffic Urban","1982","Summer","10","27","03",50.9980817981691,1.24328788009795,162.772315730149,285.626738956133,2.60814458376717,217.277721572418,9.35893153785597e-06,380.699363823635,1865485.46301153,0.211176018716986,71.6575183577051,17.7481878325601,36.062473268628,2.64199186845376,36.4895852951069,18.6369464791506
"127","South East","Greater London Urban Area","Background Urban","1993","Spring","02","21","17",51.7352150594948,-2.60900374233224,46.340621664628,273.1216745331,4.34218973093854,325.651044413248,0.000263678351118579,1006.22897236471,2756314.08079572,0.194233679967982,82.3594456301819,19.1263740752408,34.6161384962334,1.35943611121294,38.8077584413986,18.6327992369464
"128","Greater London Authority","Greater London Urban Area","Background Urban","1995","Summer","04","14","05",52.2508776745261,-0.722050323105856,202.834671812956,280.10179406571,0.258806983463949,288.954591503656,0.00032427962425376,-150.00195256018,5090.61945281478,0.205901792563553,91.8880812401401,8.6266726574644,10.5012540046325,0.449663117895708,48.5818591754127,18.6445237083683
"129","North West","West Midlands Urban Area","Traffic Urban","1993","Fall","10","19","23",52.0257478294685,-0.905932537098721,-36.248794176656,277.982538789758,3.72255731162154,130.266138791541,0.0039454026376889,215.117931793734,4727511.2775297,0.177930287655225,76.3148893754235,17.7379473519853,13.7939227011477,1.42957891981776,36.8976114364762,18.6419404874522
"130","South West","South East","Background Urban","1990","Winter","04","04","13",50.4148444633923,-2.2898534516813,12.8556034423575,284.480186244448,2.24621176508492,544.041455792231,0.00115912368299954,1371.95180165049,1680962.09875251,0.205979729091555,76.4247990398701,17.7440626053807,13.8136199080251,1.44218576944259,36.4730077199175,18.6408900735727
"131","North West","Coventry/Bedworth","Background Rural","1998","Winter","04","22","11",53.3269094662187,-1.64692210228614,103.994988633017,279.965072338868,6.61839897398595,156.346644606898,0.00275567897586019,923.969881430959,2654318.74712789,0.201210228967179,357.696279853966,22.7135306548918,13.4811294327033,1.80445234845021,9.80946584437651,18.6411785603966
"132","Yorkshire and The Humber","Leicester Urban Area","Background Urban","1986","Summer","12","23","00",52.1561568281271,-2.11673304118426,52.2563578201971,279.483145540564,6.57141926724948,331.174477887896,0.00388479014398945,567.859702935852,406214.266598352,0.238253585624019,76.3440232565708,17.7607993076237,13.7960903677903,1.44061366544304,36.4767963269244,18.6462579900874
"133","North West","North West & Merseyside","Traffic Urban","1988","Fall","09","11","04",50.552970243916,-1.62080416819803,241.992809351249,281.758149744216,1.64832199042872,288.246307402976,0.000194044831806388,24.5996834277954,-1.11841977713397,0.151376815546331,76.3398419205625,17.7453161378705,13.8184442382663,1.44291819494019,36.4881222603509,18.641692665483
"134","South East","Greater London Urban Area","Traffic Urban","1998","Summer","01","21","21",53.3228461401972,-1.08497788487856,182.803540887423,279.958342042599,6.90829891690514,187.026328989155,-0.00433297747197931,471.686962525678,5221776.99930974,0.175456033513956,51.6691282095535,15.4440772955356,11.677041729681,0.488360963105111,36.6041151551702,18.3326910998208
"135","Greater London Authority","Birkenhead Urban Area","Background Urban","1984","Spring","07","26","11",53.3489789711821,0.132189500052114,75.3993634550221,290.901134711942,2.43664393072001,-23.2127441657041,-0.00189938005712884,1098.71619929302,7048824.21275972,0.134045494137524,76.3829648859258,17.767584463565,13.8233650142608,1.43882166883042,36.40245033315,18.6395427740737
"136","South West","East Midlands","Background Urban","1984","Fall","11","29","01",51.7329101190778,-1.19037913440094,34.3316820058707,279.862585336405,5.66890253919201,175.649500103159,-0.00454731271965125,540.967599950921,4983391.52150407,0.198506352717102,76.381951579917,17.7473784302837,13.8259901806719,1.44316796941056,36.4774752724593,18.6495093868204
"137","East Midlands","South West","Background Rural","1984","Summer","02","15","11",52.2526766581875,-2.38752675465116,136.803846169876,280.431184733298,4.49094105229484,80.6251170876552,0.000770494915376985,623.072981920134,2080214.90078864,0.175411871490824,76.3785466425896,17.748754370022,13.7988863505557,1.44172280262241,36.4890881356042,18.6423984100585
"138","South East","Eastern","Industrial Suburban","1988","Winter","08","10","08",52.4943514530663,-1.53688211992331,15.7388541908454,284.690418651368,2.23309778842997,222.61331187984,0.0754883376045989,473.846365941641,-62093620.0130572,0.17448363870104,-33290.0782903637,49.4065943127465,174.805546588833,1.52810517767409,33.4867814141992,18.6379539513971
"139","Greater London Authority","Leicester Urban Area","Traffic Urban","1999","Winter","11","05","05",52.7721741382348,-0.657481673951441,134.838547253373,276.498176722835,3.17793908411998,206.707276029244,-0.000207824327593989,143.512121836288,29030.7651245172,0.196083698018842,63.8778877326067,17.2405322643056,11.4978472057298,0.956073217348597,47.3539854055027,18.5169546855209
"140","Yorkshire and The Humber","Greater Manchester Urban Area","Traffic Urban","1989","Summer","07","02","11",54.9468591814648,0.996592629274972,66.3311239831166,292.394122355329,6.14644259016715,284.531833887115,0.00371469865525167,-11.9537822487339,215912.610365342,0.163288926977472,76.3087148435351,17.7483808617398,13.8154571260087,1.44038133523201,36.479018321194,18.6458582646795
"141","West Midlands","Sheffield Urban Area","Traffic Urban","1982","Summer","08","26","22",50.5951824291192,-3.38708875149073,-71.0321010584567,291.482238690694,8.0280245212778,226.16786065075,0.000561264637732893,960.128393513645,7215439.59463498,0.169009766595635,85.4726523949979,17.6029249078873,-2.39310003326382,0.933528132539469,35.3195128332882,18.6360622712038
"142","Greater London Authority","South West","Background Rural","1997","Winter","12","18","01",53.4786994132545,-0.313376415466961,65.3559017162165,277.459058154594,3.77899840347233,152.536730305406,0.00110995281564708,391.381762373744,-618289.697802304,0.138845312853943,76.3570974246349,45.7003997088151,13.8305952239597,1.56312376569212,36.4115132111688,18.0938635211186
"143","West Midlands","Sheffield Urban Area","Traffic Urban","1986","Spring","12","02","00",52.0327569542249,-0.465050919536122,71.2299239308096,279.80568918453,2.70054480993992,226.526781074675,-0.00728528479807337,163.573078748817,3609638.17556983,0.238849906881911,85.8392131460077,7.84611978057448,14.7372728419067,1.09630493552954,35.3195113011791,18.6478081075755
"144","South West","West Midlands Urban Area","Background Suburban","1984","Winter","08","14","20",53.4770387051188,-2.6424326609303,51.9489663748759,290.593991702248,1.87957768631132,165.173628748039,0.00068863689972694,690.784371069181,7194954.3364354,0.254444524651252,49.5750075447104,18.5786713693736,8.74577165164682,1.26520004816894,31.9885306844751,18.7232467392208
"145","Yorkshire and The Humber","South East","Industrial Urban","1996","Winter","12","20","14",52.9168469018418,-5.1537721803341,120.160204845159,273.768384940764,6.9840605694499,83.3652380854053,0.0019032287799125,1053.79674224301,-786225.753835502,0.288558529471351,68.9149458139558,43.5314587683224,12.7770777668666,1.46454928676959,37.2788357315241,18.6341857966998
"146","East of England","Greater Manchester Urban Area","Background Suburban","1986","Fall","04","09","07",53.3118829969427,-1.6836301807464,30.407011049622,279.161205042424,9.77314226507325,29.0222143492779,2.39439959674349,818.56944644274,-658267289.675904,0.221068929442524,-1458414.53193343,29.7638208420869,-103533.36607565,1.28675309180124,34.4568363667502,18.5481496997656
"147","West Midlands","Sheffield Urban Area","Background Urban","1984","Spring","11","31","14",53.0647987390517,-0.987553540159911,95.7508025294314,280.582720966478,-0.166279042398426,241.522797847333,-0.00314691448293958,272.323187625072,3227658.60494054,0.211306154982673,76.3437882488548,17.7662673871711,13.8064476652656,1.44185047244121,36.4639738338,18.645074026984
"148","Yorkshire and The Humber","Brighton/Worthing/Littlehampton","Traffic Urban","1985","Fall","07","07","03",52.3125285556789,-0.627395296703622,-21.1783526541041,287.072118120393,2.0363068946183,271.614761126784,0.000607247388401733,-95.9516336336019,3182363.59344687,0.209646460450965,76.449585103632,17.719523970952,13.8278479666873,1.44000457108869,36.4977853973486,18.637893655155
"149","Greater London Authority","West Yorkshire Urban Area","Background Urban","1990","Winter","01","05","01",52.1445616281869,-2.73181583072394,88.8572507294684,277.75845050173,3.3475779106848,208.975389675032,-0.00420850066052709,-86.8499981361855,4479461.10017603,0.222795152298781,76.3331774953388,17.7519910929284,13.8353790757875,1.44084857117222,36.4414993617314,18.6445092234555
"150","North West","West Midlands Urban Area","Background Rural","1999","Winter","08","10","22",52.4698605897847,-1.96113534107474,76.0787525403461,291.14556869128,3.9944055929002,151.809654026382,-0.00178486016545748,421.807448925595,6202598.18666428,0.167716462090244,41.6623851918712,5.69767953350788,11.7816714265806,0.945906387721432,32.5328349867364,18.644145909909
"151","North West","Reading/Wokingham Urban Area","Background Urban","1987","Winter","10","07","01",53.2966731008396,-2.84175468566474,-36.1833684415688,279.347067446796,5.58358533268049,209.704656582703,0.00522941894281774,348.106555445733,2247217.04308754,0.22327884390928,76.3065997032148,17.7562103221674,13.8048649217209,1.44267819497397,36.4535365013054,18.6417345771726
"152","East Midlands","Greater London Urban Area","Traffic Urban","1982","Summer","04","14","21",52.3042694789723,-2.67196498577432,165.123577917526,281.784216611485,3.15857098351995,212.805602219873,-0.000148015211359697,563.106423822158,6846191.25059862,0.194591443213923,79.792655217751,17.748069602108,13.4173394630986,1.24284679167948,36.4895846573445,18.6452790820356
"153","South West","Blackpool Urban Area","Traffic Urban","1986","Winter","08","16","18",50.7135552193139,-1.44580961718028,47.173493239379,289.884386999034,5.38988238020304,263.176955740818,0.0043353238643943,1135.85617606289,4233787.15149208,0.168897061411418,121.626534693913,14.0624319585596,21.6839009879053,1.32069827173651,38.6867655009065,18.6304638279744
"154","South East","North East","Background Urban","1998","Fall","11","22","17",50.0228118742831,0.0898381030084516,28.8241537345591,281.974913077748,5.24521122593111,150.347918460265,0.00114013551148376,392.989577757007,607025.679699381,0.147441903892624,76.366611535612,17.7418272778995,2.81126184319673,1.43997221262265,36.4839437045659,17.9481669028925
"155","East of England","East Midlands","Traffic Urban","1988","Summer","01","30","12",51.9285215127046,-1.39371421442868,-28.8331133693483,278.396478765629,8.98958026820198,247.879800524561,0.00482906113962031,797.468978618079,-544653.724406089,0.187146863121982,76.3924049037271,17.7609574208169,13.8160779657751,1.44115401041244,36.4821228006914,18.6423124707334
"156","North East","North West & Merseyside","Background Urban","1990","Spring","02","30","23",53.0644188980624,-1.70592562272685,31.5188664794746,274.092328558847,7.01272714680879,274.018905447981,-0.000387761275053289,700.438152545466,-619152.715787142,0.213695006730704,76.3076077663163,17.6986413167414,13.795752804358,1.44164044014961,36.4438062148555,18.6449204336589
"157","Greater London Authority","Greater London Urban Area","Background Urban","1995","Summer","07","04","11",51.0333031138871,-0.916595515246969,47.2766296334059,292.907575583215,2.35692637314876,262.710386838942,0.00165339944805298,726.550389199315,4674741.66097755,0.139127831285031,83.8558200449264,21.5328634136318,20.6869424540708,1.48444417612519,39.624351372197,18.6445236127288
"158","West Midlands","Yorkshire & Humberside","Background Suburban","1997","Fall","01","03","17",53.3444394903834,-2.03335627971173,-25.4459888529638,275.672056800781,9.00141147224908,64.6161488538098,-0.000368859490995883,994.300298600907,4588440.91540399,0.247815746783542,71.1985830973141,23.5501086615447,15.5562168243558,1.4421485309446,57.5595460244256,18.6478784811939
"159","South West","Greater London Urban Area","Traffic Urban","1982","Fall","04","23","22",51.3220985298596,-2.69483640167992,-52.7033114798106,279.343585796505,2.12074486666084,171.331956838509,-0.000201700589492143,114.229469588391,6067870.26049066,0.232196582046932,76.0489695568521,17.7483592220254,28.9224392133785,1.23457254445461,36.4895844842925,18.6402675362929
"160","East of England","Greater London Urban Area","Background Urban","1988","Spring","09","28","16",52.4996039183765,-1.07037598678977,15.5601650766853,291.097702701024,13.6409668502587,249.275749194618,-0.000589768704014724,2014.9686330764,5444172.12263837,0.219812864888093,63.7982247333939,17.7511733388178,13.8056049933419,1.44166119548683,36.4770249647836,18.6432175449938
"161","North West","Yorkshire & Humberside","Industrial Urban","1992","Winter","02","12","09",54.5671239161772,-2.64213515090979,124.730213070791,276.607531362686,2.27060391222261,138.533943370342,-0.00156711115153122,274.706886165892,736264.793570248,0.217115561454185,76.1083014794895,17.7463770954349,13.8143661408879,1.44142272884744,36.4966267670984,18.6432184284501
"162","South West","South East","Background Urban","1985","Fall","03","17","12",51.5222497264002,-2.53299175753715,-5.98937699539519,281.058023923133,6.01526452129504,65.8172734156643,0.000772832482413093,983.058384746681,1562153.6188564,0.218831020152133,76.3365181773936,17.7567709705848,13.8046252399872,1.44202520382399,36.5081789001879,18.6430604670701
"163","Greater London Authority","Bristol Urban Area","Background Urban","1989","Summer","11","13","01",52.9756999221365,1.09494975608222,-8.95664409242202,278.579331540175,-0.36542297799993,106.521196977715,-0.00708354353163731,-251.113119343941,5754834.10554675,0.168078600346452,76.3531864080448,17.750957131669,13.7998798933715,1.44074090851994,36.4676882580572,18.6490289200705
"164","East Midlands","Coventry/Bedworth","Traffic Urban","1985","Spring","11","09","10",53.1083311553057,-0.040168656557817,38.3355813061338,278.726501758778,1.38751717848569,244.52705787183,-0.000429825005052403,156.862768917624,2410393.02270104,0.164037975755815,485.015498837132,-2.56663941746448,16.2330867589694,1.23620800600703,36.5034892960446,18.6454221980536
"165","Yorkshire and The Humber","Greater London Urban Area","Background Rural","1996","Winter","06","19","20",51.4779749766034,-0.495175758261249,99.4890872284347,289.170766433323,2.71323274353697,102.458074538304,7.91223909722452e-05,-71.5808611808346,2229495.36387097,0.261879381513856,86.9466266195107,10.7209478276592,22.427119609087,1.27350700224513,35.6293314091533,18.636024553265
"166","North West","Eastern","Traffic Urban","1990","Spring","04","18","22",52.2932121217735,0.938688779472131,126.877857454295,276.193682473078,4.54928663781268,307.591075985298,0.00140147741570741,686.888691789534,5408359.29469367,0.174201775401463,76.7145893613567,17.7537025689564,13.8099510837232,1.44283281431731,36.4827940228595,18.6447604993035
"167","East Midlands","The Potteries","Background Urban","1987","Fall","01","02","08",53.546921286193,-2.27624376975725,179.512527983222,271.579783824368,-1.57890511261603,60.3142273160317,0.00288710038146225,-559.597411490266,-341539.856665346,0.184343244963559,76.2915048430435,17.6953385808856,13.8366825266647,1.43891444855765,36.519508678112,18.6452721417007
"168","Greater London Authority","Greater Manchester Urban Area","Background Urban","1984","Summer","11","06","21",52.8275971844812,-3.15540677360003,87.2285210516791,282.585462749576,7.58567153572337,54.4766062967684,9.20110629961447e-05,736.414974471017,1423445.78006923,0.215372150016758,76.360369703596,17.7438768703945,13.8053124750422,1.44068129021061,36.4791700756288,18.6395428111932
