Treatment,SproutN,BunchN,GrapeW,WoodW,SPAD06,NDVI06,SPAD08,NDVI08,Acid,Potass,Brix,pH,Anthoc,Polyph
T3b,0.100114145480086,0.134901333524759,-0.152405967519108,-0.110762204061195,0.0292303208165342,-0.0214863927302132,0.0240970646953901,0.110873282016491,0.127242342958975,-0.0164702993481963,0.0101511839953952,-0.0166605863205208,0.232880849038764,0.268698669210532
T7a,-0.03858784596811,-0.390867428644543,0.17405557608759,0.145625662357111,-0.0735706013696021,0.0894563261702364,-0.0344348224838034,0.0455194955012475,0.100710880987041,0.055595083053609,-0.136805180062283,-0.0289394722602666,-0.173885648710853,0.0277371084242611
T4b,-0.0599922159413286,-0.442150035192258,0.126462488287096,0.608651445069691,0.133512916596481,0.036812902233446,0.0642294588167761,-0.0865891536507661,0.0174181565100578,-0.0215957588936503,0.126228966214455,0.030485217116875,-0.244605205917938,-0.441138512552358
T4a,-0.125678954759278,-0.173652910582315,-0.192085149042377,0.417072651089103,-0.0451676976315876,-0.0139146175941968,0.0469175602344528,0.0726898072198918,0.144937004320851,-0.0262197415663661,-0.120839953179109,-0.0045054705395156,-0.221207868735027,0.0436294317331976
T2a,-0.136916814204857,-0.504513530959593,0.448304146594654,-0.120069508180347,0.0850363097412049,0.0743702320382184,0.0945993678277773,-0.0218178515808199,-0.122398663424475,0.0473408537165254,-0.163536171435917,-0.0173729576641046,-0.214310818832061,-0.169893494268584
T4a,-0.180426901744839,0.247693915621654,0.699876533153897,-0.453222824169753,-0.124681298032638,0.0277053609435687,-0.215054632306074,-0.146402991224084,0.294677296962393,-0.346809990450565,-0.15301027298469,-0.07180897301591,0.330541087015305,0.333292978005918
T1b,-0.0520738535329801,0.0693740647828317,0.277708217427859,-0.18459079188211,-0.160013837188141,0.0199097787323667,-0.0575744942768312,0.104468015241005,-0.0270336841964479,0.0331096506038365,-0.041547232695208,0.0162083092478575,0.164565448191229,0.247234594215315
T7b,0.469371072089517,0.416298118446018,-0.285214867893214,0.178845962282257,0.0343396181863102,-0.11455026190131,0.0896075173382928,0.0495837029038985,0.0642414886281393,-0.134867151611445,0.0861578202823501,-0.0120049468359581,-0.0177792477697262,0.25531899770882
T3b,-0.237388531337467,0.0968843021901408,0.564598186625835,0.358474815142884,-0.0011598483712682,0.0429747897204771,0.0807530685704417,0.0344096910978977,-0.112029416912196,-0.177618276444526,0.0682453971380022,0.0390914104585219,-0.490645882174277,-0.220348816188229
T1b,-0.377072545722305,-0.267195331866474,-0.247114374577579,-0.281755493418825,-0.152444900981344,0.0136687360258297,-0.0917495523657795,-0.13672412087011,0.375568650055474,-0.0017895036151096,-0.0451249689972578,-0.105916923995754,-0.0967414483041797,-0.0538024206953594
T8a,-0.05339515615883,-0.287798965884419,-0.871459426201402,-0.82828557998256,-0.372633464245061,-0.14667473624326,-0.481912279857549,-0.340765029136433,0.193916567177618,0.15116726617905,0.0139170777106772,-0.074275168360905,0.501797735022025,0.215353809800504
T7b,0.1081005613556,0.704947344532181,0.183006094942978,-0.265042090595386,-0.124515555826703,0.0624260799296156,-0.0944221584324157,-0.137819041289218,0.0365794641811387,-0.21877003657038,0.106991290356178,-0.0074589379538064,0.292561565904201,0.321366244138086
T6b,0.135590543740215,-0.559221726409017,-0.937580485612018,-0.386069710674551,-0.0528500481305457,0.069300663094882,-0.0949412958001518,0.0003121550842029,0.0548899967416345,0.274375143297893,0.0108228018396536,0.0032528053008368,0.24020376086234,0.197230308254886
T1a,-0.362535258829775,-0.93039595890297,-1.0174639698789,-0.675863160967091,-0.249463572200254,-0.0840307011045564,-0.128919663424095,-0.112812003100563,0.0695349769023127,-0.270016530961558,-0.0219656101638053,-0.059797481031841,0.240878672922804,-0.224438295357833
T7a,0.0758127220095383,-0.249477191478962,0.662970503470656,-0.338179586934703,0.0024406853434914,0.139519090113565,0.0563507853291269,0.0181610375851678,0.0588877482933685,-0.141599241754328,-0.0959044558480749,-0.0304181365260699,-0.551724539364366,-0.306084582738444
T1b,-0.477265469751082,-0.157922617953149,-0.846728736640801,-0.60394404040072,-0.16798571014556,0.0186990752665334,-0.287413941912622,-0.187545034092595,0.0992324962811254,-0.083785584860636,0.166528720458748,-0.0015614247423955,0.697845714328115,0.768120968042825
T6b,0.380793224322239,0.258155038944287,0.837064289197263,0.437519088650189,0.113857368955372,0.133719554404198,0.248063172925623,0.0759181911873257,-0.246686063613538,-0.0952388686367124,0.0232259649048143,0.0658697696480161,-0.224663348897995,0.0696131248987238
T3a,-0.0482114277565657,0.10082509545006,0.336624338625992,0.356376068758981,0.0967630190476633,0.0089827014340727,0.143142900527098,-0.0654211940047416,-0.088490393932431,0.235855973532762,-0.113603977615942,0.0188354207125466,-0.137676034280849,-0.0483101845783285
T6b,0.250098487168621,0.31409086525107,0.141685261178158,0.219146141203488,0.0348408406984309,0.229641766057626,-0.0717531471873671,0.173392983172791,-0.280878572795159,-0.064644677784981,0.133369247537432,0.0643332745585307,-0.144904345044754,0.169619078436191
T4b,0.112536268607107,0.644437974720923,0.16412094812801,-0.354662455776869,0.0646373551384971,0.0747331098548532,-0.0563965963366707,-0.144335503418411,0.151573776472874,-0.156118314848487,0.0385575675506666,-0.0266620476451491,0.127639359775314,-0.0664144599085406
T8b,-0.0107987593248976,-0.0441391236175245,0.0803360273077288,-0.145321822534688,-0.0023036374607097,-0.14287930274047,-0.0407248507285833,0.0314395113691969,-0.104422732177591,-0.0994007581678124,-0.0051566610311425,0.0181391963125304,-0.441225571276371,-0.513608951643145
T8b,0.153690563634171,0.0748716438231199,-0.235760140590789,0.236067876574565,0.124250951249192,-0.10304104045655,0.0123923196197337,-0.0489628070397155,0.068934041344233,-0.176748611016353,0.0749228586789001,-0.0002779429034884,0.0085994118308594,0.341019850184592
T7b,0.208648471115026,0.866696826866819,0.694783557163955,0.222816527698451,-0.126943456535645,-0.0734747710598955,-0.128057537172903,0.198506117347745,0.375890905989795,-0.176569850628195,0.0362941111678492,-0.0832707914901044,0.0875413539030882,0.038192156083694
T3b,0.0830177591209236,0.790453327032962,0.794187801182409,0.625291129667136,0.0884883594099863,0.12849305892252,0.059112883152095,0.0947066868236231,-0.112684869243662,-0.337109593965575,0.0798879721177155,0.0247274252542408,-0.551800925768216,-0.431460952096312
T2a,-0.102202228878859,-0.740702300641204,-0.512859964048565,0.201295777869735,0.0190856299347416,-0.058150552726531,0.0968417652203776,0.117738131672859,0.0826630043522118,0.268765963046561,-0.0388916026803768,-0.0010024855840044,0.392560491171294,0.386944952737369
T6b,-0.131257433920589,0.0253763336001843,0.0022434179317899,-0.0478268772376978,-0.094859212887473,0.0642882567150006,0.103157303979715,0.0220745479398214,0.0100557886043211,-0.295956174596819,0.0129298569802205,-0.0303072145740302,-0.117887547860692,0.0749309117064762
T5b,0.11991472023967,0.986097807070696,0.111043927545645,-0.221132279312935,-0.0354608653649247,0.0080689718493803,-0.041255148974611,0.0474136442924052,0.216302267449952,-0.12398911212083,0.0672059180392919,-0.0469852792873971,-0.142035162780615,0.114324579764411
T2b,-0.113944934088135,-0.432783239633143,-0.423496717155251,-0.13558196348914,-0.0204193959754294,-0.0171017386193081,-0.0497708201440046,-0.0593098053815563,0.0377075909367166,0.0918809606470098,0.0663354494120617,-0.0080879662023168,0.842463882668246,0.277512104108538
T5a,0.0791835796578977,0.0637468808770935,0.294710400121974,-0.205312745997258,-0.12640897250555,-0.0536493949886089,-0.113239929630454,0.0860968086047306,0.209453534299503,0.137243382326838,-0.188185492874143,-0.0874605670829456,-0.353906315206982,-0.33805940248536
T3b,-0.403151807726382,-0.0670433429855319,0.351938628469894,-0.452378072307114,0.0301253747177241,0.0676984128949345,-0.105191886659586,0.030431904622374,-0.206892217996519,0.0278212776710844,-0.0317224002751657,0.0278226817593801,0.396641185563535,0.0570923608241483
T7b,0.239447627936142,0.504427588078025,0.427612330172708,0.0516544368989989,0.0905033212405242,0.0149050542028704,0.101235259595681,0.0591697040016142,-0.0116344632488243,-0.116962943520277,0.0093623277856047,0.0046802776979165,-0.196947574784355,-0.191154601923787
T8a,0.361897377290965,-0.0672190360291867,0.753235599033323,0.617061177676756,0.140458826105562,0.135436342620237,0.11597179787215,0.182639297370249,0.0539171849558045,0.133933810208931,-0.0697130317257538,0.0041587524939743,-0.487396231882038,-0.25483681873163
T6a,-0.30960340050666,-0.533537050095121,-0.376657162331407,-0.262770601679439,-0.0990425132510481,-0.0079945006351459,-0.0110974101976128,-0.236906998049182,-0.0099205363209991,0.0004753063664219,-0.0156815060996475,-0.029311347543153,0.204875281315054,0.0309556350477341
T1a,0.0800994941275034,0.267073705677556,0.0910194624030168,-0.129580716014926,0.0329494249893066,0.0069836648659166,0.0181345986618788,0.0726506366903497,-0.11752726869777,-0.0906101667246428,-0.0282347921459647,0.0168470832258946,0.182321806716267,-0.0125262227844565
T2b,0.0987983599530972,-0.182306443104914,0.991447809906946,0.739386692407129,0.175963161166277,0.0766468209421802,0.139814336713072,0.0524634508918213,0.0576939644419875,0.0406713146822575,-0.205019662117273,-0.0208573760887872,-0.188674834824236,-0.307011021051927
T4b,0.140209199263359,0.257023244990171,0.968096873644959,1.41793541506327,0.396145921973838,0.226671506436307,0.236351015682182,0.426140205244508,-0.219141719893735,0.137292739347973,0.0227100955023085,0.0963907430072326,-0.578616304778231,-0.436840770108144
T8b,0.0753813310441193,0.100997414052262,0.11562323392598,-0.0581640793595607,0.0216340390402906,-0.0386003722942649,0.0314399354152977,0.0272886594131425,-0.0261600712698646,0.0166239420190591,0.105905601258952,0.0110223790683845,0.35480778791044,0.146062129285127
T4a,-0.0310691568688718,-0.17917989420707,-0.371314292631211,-0.832754901716541,-0.162785377060005,0.0017248623715998,0.0256156692061407,-0.0772040176627795,-0.201489280464909,-0.121380549656175,0.0666575461341058,0.0325074411073586,0.403253183353544,0.0979950852987773
T8a,-0.110872173533122,-0.77494754724708,-0.578634641911035,-0.418164342437002,-0.11540941196527,0.0104949021193372,0.0012722488677267,-0.0087717276069335,0.0384281716741888,0.086923264300739,0.015920921944762,-0.0252702674076593,0.137162374815048,-0.279470354151495
T7a,0.414814375072167,0.365971425138582,-0.0834017439814231,0.356169343370988,0.225957484848485,0.0554777418391073,0.16906119835782,-0.0643661402551839,0.181254975473748,0.0217933265857914,0.0173805154010627,0.0096550312628281,0.150487613511821,-0.131420890085326
T4b,0.18102226425012,0.257674935560504,0.091236296227943,0.427322287169382,0.119466754739087,0.158774680980023,0.171426223693153,0.002681250070338,-0.180113442329302,-0.0022288731963828,0.0674830110099721,0.0427180610114325,0.173876194127172,-0.216740705418399
T3b,-0.279300860995614,-0.432062846752693,-0.497220722890168,-0.636287721923221,0.161264254861015,0.275144306733021,0.0027906660906739,-0.226733469560972,-0.173025909310544,0.347652937417676,0.0028909025925248,0.0693805912800887,0.129546630370557,-0.113475727992333
T4b,0.115804302186682,0.289407179516963,1.07811069757805,1.0640082444113,0.393271866488435,0.108036074178765,0.301597932726275,0.032747326743137,-0.149201210287945,0.24370592628406,0.0659152541055804,0.0707725837026125,0.12566809433256,0.103061694630078
T3b,-0.245774272770688,-0.28450806888666,-0.120300887946757,-0.0160050937769251,0.0342493790234076,-0.0055218716696797,-0.0221584275419704,0.0085043532455866,-0.0892406020914554,0.124597214810405,-0.0052031139861331,0.0163780678614761,-0.390301213707149,-0.522276753826629
T2b,-0.338452994377538,-0.833609035968327,-1.21796990872746,-0.57056891248436,-0.184246462056414,-0.0021154860431534,-0.156350475067053,-0.131237938509314,0.0696681829453226,-0.0822905213668938,0.0416552304552967,-0.0528135703537503,0.926632495496689,0.666154301736787
T1b,-0.19939679445926,0.0052783183830415,-0.21274793989992,-0.156621027136746,-0.118635065375134,0.0344328719486647,0.0449354234570979,0.0552823313565561,-0.128400993088612,0.0963561810369731,0.104180724090198,0.0464096413585088,0.0415761145466376,-0.199374067571275
T6b,0.274123974197975,0.35735526580202,0.887065917699972,0.37660629706281,0.132200572725849,0.150731799173121,0.103178901404976,0.0296029549496856,-0.37513824782465,0.106608106946006,0.0975215971476784,0.0715103044249669,-0.245799634444501,0.0610526906615234
T8a,0.194021733512679,0.103329239853544,-0.445644871795937,0.554891918604023,0.225533827471218,-0.170503320622943,0.194863097355849,0.112990799456491,-0.0862781935077849,0.332728693048519,0.067482957129948,0.0553324606486062,0.0649878485458515,0.269380909589584
T7a,0.110248562483729,0.636707679250796,0.732765410725329,0.103379076257439,-0.0240714046929588,0.0857246932387499,0.0158247137937012,-0.166090077041611,0.181403407582807,0.0913051955249923,-0.0905135166937287,-0.0510033632479594,0.0260935182981339,-0.0950287921482946
T5a,0.170536664489448,0.386153884898886,0.535011644226769,0.236226723257728,0.0198585235367465,0.0151446835465376,0.0335055489485208,0.0946869650904675,-0.115545656023121,-0.20697130177895,0.0646357616680105,0.0238920515366785,0.429440555833914,0.320799602841459
T1b,-0.306908905145805,-0.483688867131964,-0.273500636890206,-0.439221969151218,0.0765614338812648,-0.113151473689167,-0.0724692262293188,-0.010088947187733,-0.0892371159278902,-0.104377681229087,-0.031716758160396,-0.0050208482823971,0.239963196539804,-0.0424458126250404
T4b,0.0605614268818737,-0.28878445271462,-0.59224888653123,0.0566186603465252,0.0116745095523707,-0.0446370158081931,0.0177851511261939,0.239558489731834,0.150972719926824,0.141988389885154,-0.0127568364572422,0.0150389918241341,0.0740113423042204,0.387208383119931
T6a,0.31297389447811,-0.0803091423562183,-0.167625467208949,0.456977597317117,0.215130921479205,0.0833209340676109,0.0722147537205178,0.0989687219580264,-0.0565488589490261,-0.0706364907331857,-0.099933439017601,0.031978704004159,-0.351783814123225,-0.540769958684237
T6a,-0.375173433539641,-0.0534479911582388,-0.322340782583735,-0.812979198611862,-0.174077546434443,0.0915498038856586,-0.0675548042064037,-0.204430195139656,0.0263424398045543,-0.228367614754585,-0.0530536810346299,-0.0373312994680436,0.236076562765314,-0.0063048011254411
T7b,-0.0072116488008056,0.0305592970988336,-0.220996111696315,-0.275693581975109,-0.164353312975326,-0.087651630564466,0.0501430530390537,0.0556969178153137,0.0626481127095526,-0.0778540776807832,-0.0204694308771633,-0.0248301175234979,-0.236051042723823,-0.0834094651746606
T2a,-0.0182381389004949,0.243615961358362,0.534819267328218,0.0915083089668319,0.0636346252519586,-0.0363297876835453,0.0396565862903639,-0.0405966240714263,0.0483165165207783,-0.0633290291308747,-0.074431398622978,-0.0043483470586749,-0.484708789644904,-0.454984573865015
T4a,-0.241832035670476,-0.732276508730867,-1.33793136270556,-1.07049122548294,-0.246715456597347,-0.167277733744411,-0.293306142071949,-0.144494899409709,0.199009851501426,-0.200268981893006,0.0145257177523668,-0.0768646075254092,0.622261045801663,0.126226490405101
T5a,-0.0037780613416205,0.454190301345631,-0.0093238294301678,-0.701384224041607,-0.206352039019393,0.010376383470393,0.0126493513457516,-0.130899485877551,0.109085921811311,-0.0335909332329144,-0.0913977977150404,-0.031832630147029,-0.0006526847906454,-0.0549787520151942
T1a,-0.0976767994937414,-0.420386213937729,-0.550581839563836,0.225132887990815,0.0064360864716726,-0.0206924716203728,-0.0435266243054372,-0.185101822627295,0.187446001416043,0.0107295029254583,-0.0813902889217202,-0.0597172896373213,-0.229655695365633,-0.414451385535946
T6a,0.0863076727345851,-0.0410841131847937,0.379346463092964,0.650520842781207,0.11351126272633,-0.0216609885350972,0.164411899743124,0.116229702769579,-0.0643953462112881,-0.0149982236345442,-0.0928691934922403,0.0149835741666798,-0.536281877882871,-0.512094541707241
T6b,0.19732515701384,-0.409260639116141,-0.223865201682322,0.227942916432721,0.0571187324072436,0.04731978873823,0.279632987453742,0.113055479561573,-0.25738493624282,-0.0458761617839841,0.137340286143864,0.0891770977200242,0.0831288339619629,-0.0377660823523936
T1a,0.0372384248688311,0.0774191887306981,0.469268426783744,0.705367865922649,0.0483823739633672,-0.0244177422576359,0.151021582164775,0.0798768180076589,-0.0188405172390041,-0.0391852381812092,-0.18935385026616,-0.0067712253125992,-0.147486182192909,0.0394844235943946
T2a,-0.218108245070331,0.118353909722959,0.009360049276895,-0.315165686756434,0.0221073285958012,0.0049844328425075,0.0531534297588477,-0.0103296018238185,-0.0257342905560592,-0.216290402152562,-0.0665439604900423,-0.0230294660127385,0.386226319338353,0.0215653647508748
T8b,0.0725172328601096,-0.137043982738834,-0.0080680266168373,-0.105562006705558,-0.0706622774109043,0.0921179402086915,-0.0111509562697605,-0.107702121802943,0.0887025057242939,0.100873589561038,0.0487782726068016,-0.0238485144811787,-0.132553249194732,0.222891500677678
T3b,0.0732601878015188,0.371763268908998,0.628709189897155,-0.228895206581485,0.0422046049673934,0.072071724446935,-0.0295950792656143,-0.0079282526467023,-0.0907230630476185,0.187040637772457,-0.0785867320786015,0.0039260248333638,-0.229614460200169,-0.347772397188293
T5b,0.0877861485832461,0.062885865487552,0.0886303092202281,-0.709186107034116,-0.0332036211969223,0.143078203001795,-0.0575998405913579,-0.118814933555337,0.19474119811343,-0.175134141672634,0.0688233524445921,-0.0495129490193011,-0.0911727594732676,-0.113920939867363
T2a,-0.219307348647428,-0.330308081347087,-0.61015278835426,-0.147788737087392,0.06869806701317,-0.172865758411138,0.0712854276446991,-0.109330079453473,0.0305962783036327,0.152798077275658,-0.0081970713820131,-0.007812601747851,0.0240277835087215,0.0072499094398682
T5b,0.175166027298134,0.458232857792424,0.271632484157911,-0.453788696419677,-0.0279309663730737,0.0187943275576551,-0.0260109277940222,-0.0781317991635083,-0.037251797576959,-0.148624520362597,-0.028235373046902,0.0075034123249642,0.220038134470914,-0.020029238866472
T4b,-0.157109201764016,-0.356793133434996,-0.261567950337981,0.235780446194945,-0.0559067134014858,-0.0855848756287625,0.0564452223899976,0.0649032037031835,-0.0802177212850127,0.0863422613359431,0.0051831856167518,-0.001651347763999,0.211995798216874,0.114931090175875
T3a,0.0849772933682627,-0.163488908075053,0.304932404344552,0.0696642559925011,0.128480979781712,0.0103405474727747,0.0323904191500193,0.066763620194874,0.0538741251109491,0.107449656326211,-0.0389378444377283,0.0135330055114184,-0.176459289576467,0.0420536328986005
T2b,-0.281039119331908,-0.857623002612642,-1.54014674332761,-0.265235903873682,0.0496612210743121,0.146420993124485,-0.0296263857023414,0.0275482637452406,0.0811018201343833,-0.181044475781347,0.0041564966062403,-0.045423897059413,0.29565134629524,-0.0708414294103931
T4a,0.217359397379017,-0.474284794546257,0.0070272044679684,0.0474817885842626,0.0314168289496978,0.0725493799213314,-0.0022445483309757,0.0713847176228031,-0.281318194775757,-0.0483530339192191,-0.0956075991651398,0.0285087287089972,-0.363686662184245,-0.586891035297172
T7a,0.0715124341780903,0.428743802141304,0.434164179017405,0.303454319510181,0.109797036507203,0.072551592064292,-0.037616205512421,0.0619439888029453,-0.107120917039689,0.302940930164841,0.003337984709079,0.050541414559379,0.199116943359818,0.12980931086193
T2a,-0.34101232102861,-0.475842485742917,-0.18834268035781,0.0223473514767031,-0.0059058827777814,-0.0608376228590311,-0.131198733930847,-0.0518236515993858,0.0086926868460705,-0.171046506243904,0.0775342873863703,0.019384701536377,0.215674070929476,0.316823174264357
T7a,0.122369492619447,0.621445598731108,-0.0927730225206405,0.034082856592665,0.0859506618864516,-0.0661513599874954,0.0556226942607494,-0.0764641097438193,-0.113764827246922,0.107741392547812,0.0190795006530742,0.0295543123564408,0.135809220760028,-0.0492614855767851
T4b,-0.0059828079598699,9.00433750494643e-05,-0.136781332226909,-0.0505727672514081,-0.113327108373703,0.0397907184202349,-0.100445695390763,0.112931175731089,-0.0379741636262187,0.0485084983651476,-0.0384506267266058,0.0039303761045083,-0.202027812877471,0.0015059311801388
T6b,0.397064313026699,0.358868569440516,0.602057123996678,0.482756596581543,0.191210792801976,0.186004436339002,0.128423649140795,0.0038136700055264,-0.142000146783406,0.0755511098825445,0.00977117626055,0.0677609871261665,-0.582238881377806,-0.536904380236616
T3b,-0.0866053173435023,0.0987959370579706,-0.0351071938533646,-0.498028061692151,-0.0222056757342426,-0.105317319893292,-0.15208936559048,-0.066807860096418,0.0830449285784627,0.17934182432653,0.200448694346298,0.0065164175351945,0.164293038946034,0.301207246751266
T8a,0.0352761771255249,-0.239736841038298,-0.501959678733872,0.135687266286119,-0.0783799910952221,-0.10565477857716,0.0037140144897532,0.0070875824631182,0.188932087693579,0.0582623080557695,0.0093700680204523,-0.0066079614193291,-0.480820345629404,-0.0417898761982321
T2a,-0.163192201168218,-0.102675557683576,0.419290870491956,0.301043564769946,0.0091477066908484,-0.0356540687578026,-0.0248083046940335,-0.170558706474776,0.0652483627290975,0.138760309407638,-0.112580945092477,-0.0635399906324705,-0.340900880329703,-0.384259354288617
T7a,0.0583146381014229,0.174918912727076,0.204176505549742,-0.179775747402037,-0.0691882398352172,-0.140412899406744,-0.0584697865016776,-0.0503656676555886,0.203818435367522,-0.0603077052087732,-0.106791074924966,-0.0199569004990093,-0.401394242041692,-0.165781520624847
T6a,0.195403253820622,-0.575604474083584,-0.315820759353146,0.551387587150444,0.163678548385595,0.0920201737706799,0.356620298333138,0.0307995698215319,-0.130747603454379,0.0534290447030769,-0.121475288421588,0.0176479427742161,-0.148597890955011,-0.0982102929721264
T8b,-0.182245421796541,-0.0246914163063264,-1.03806911981582,-0.647205472358636,-0.148783700092442,-0.0866710047642449,-0.110924338028152,0.0018792268284967,-0.0591776715565174,-0.0602569253351969,0.124975274257192,-0.0023058183775675,0.499674090503043,0.235854774578916
T8b,0.0560614751886911,-0.60849607981885,-1.03282279875361,-0.344311522641206,0.0795387258893545,0.0442606331706412,0.0614516221157545,-0.0827858113432194,-0.291345305602856,0.226836146252987,0.181863324537135,0.0874822106948934,0.0615462318229805,0.160702866987285
T6b,-0.203968559194415,-0.408280259783412,-0.311725922375714,0.161543883607984,-0.0606845085487016,-0.0148284247929195,0.009121220789992,0.101173972748857,0.13244439093349,-0.120092641145285,0.0335949437427696,0.0001603848235607,-0.0224751782395721,0.164556226264434
T8a,-0.182509007621866,-0.223757975165644,0.400219981592375,-0.331897593477064,-0.154110561381,0.0418140568825043,-0.0728620306318167,-0.0109994208159876,-0.044866293135599,0.241519616639086,0.0686064385138794,0.0024800131747804,0.711951293841289,0.196988405371201
T6b,0.0728479928029282,0.0249443490477316,-1.31245253316069,-0.245489737065976,0.0832674699282187,-0.108652571892301,-0.116415488030163,-0.0141875367792766,-0.0375979169487265,0.207079255966173,-0.0281460944306373,0.0217654379855736,0.154965062624643,0.186633445522618
T6a,0.137446826518537,-0.191348541572735,-0.373573146058063,0.451876023691733,0.129268816970463,0.124188081734209,0.0735237050644827,-0.128243828340273,-0.0231228593261877,0.0366000537991059,-0.086823321707969,0.0167405352608066,-0.190737047426599,-0.176186103151234
T1b,-0.129032178675464,0.650736825132691,0.827547237195642,0.0994979852878137,-0.0334712864038733,-0.127694934357486,0.102546191819126,0.14372646636027,0.440890779387318,-0.0753981591110417,-0.112621269179364,-0.0980510740629233,-0.801625103732529,-0.428325685713182
T1a,-0.148806703469525,-0.566603171143815,-1.07694393127424,-0.656730758887574,-0.0160089340438399,-0.0567227808746337,-0.0476745990507247,-0.0229007590373673,0.0797759092139129,0.0395688426559684,-0.038747106474705,-0.0546609367306536,0.215964228528208,0.278795151810696
T5a,0.167411909951325,0.642034930434598,0.727643310587082,0.260426971356125,0.0203134115786014,-0.0454306960049311,-0.0584400041701097,0.187869022010484,-0.166144411209387,0.101063248069413,-0.0974498661430865,0.0143160310962475,-0.373781734797622,-0.272547895956906
T5a,0.244430743026457,0.320340871472857,0.794114383025126,0.704230034453294,0.0654090110728383,-0.0214682859608981,0.165210703391075,-0.0029933043564787,-0.283284388092349,-0.447982298312017,-0.042219616057595,0.0388945760106639,-0.190968342259764,-0.227725603785735
T8a,0.0352597971357496,0.233064895710136,-0.652543807664274,-0.44064143499337,-0.0674393166950169,-0.0879268420356417,-0.159220400137477,-0.290741498283925,-0.0960334622750941,-0.152246172897251,0.0314192073890354,0.0461633600169026,0.199020816967782,0.158694928057578
T2b,-0.468323532678708,-0.986015388092571,-1.17038635838174,-0.385035331891916,-0.168093699899093,-0.225602758250839,-0.202429027494318,0.0131451010834928,0.116842489933142,-0.0487094355059338,0.0611356642420061,-0.0313452525686757,0.0045104464172174,0.0278627403240461
T4a,-0.0042948487749659,-0.344663857960243,0.220805708136187,0.357142614875257,0.0854942664813206,-0.0355054191497455,-0.007177478485478,0.144500677425937,-0.198015485471766,-0.168879776562135,0.0523929325795045,0.0350559745460955,0.0948437694060882,-0.0350278426689817
T3b,-0.0699074872006254,-0.140415484563475,-0.391845677160306,-0.734122727099775,0.0600301357643442,0.0376284688828977,-0.0849683421343246,-0.166447027313869,-0.153785274625454,0.0239230032092712,0.129702386119955,0.0465363403263306,0.260471169075662,0.0331869548733601
T4a,-0.112334490929539,0.117111117297622,0.41546843618154,-0.0265922920782694,-0.0139369634955437,0.0904683172301225,0.0151872735341371,0.115058179092843,-0.103135976778514,-0.237897846778789,0.0482775150139613,0.0222984869480359,0.361590159016908,0.438564674254587
T5a,-0.111243595293363,0.0525560978973179,-0.167858593096192,-0.395901030370957,-0.0722672586660582,0.0070230293952521,-0.0684165539443047,-0.083699391591285,0.128719944747242,-0.0587898952975327,-0.0555060229297483,-0.0588272898696855,0.357293440134961,0.0291528355249768
T5a,-0.125218616163348,0.175147250059154,0.664688992573254,-0.16265067919909,0.0339941163536687,0.0516964667160714,0.0160975341132522,0.11489398682799,0.25577670566696,0.173820898784137,-0.199712953287838,-0.072859508714741,-0.201254778214732,-0.402674404905191
T1a,-0.215755992830523,-0.298899400432984,0.13409322438424,-0.360581817107513,-0.0919223446766421,-0.0683314555448412,-0.182603204922165,-0.0767642846247104,-0.0622069699840702,-0.128241361306884,-0.079009165709929,-0.0447732261133015,-0.195323368734197,-0.251212484636848
T2a,-0.183682349580509,-0.0851398762194994,-0.215316939568584,-0.58781045326336,-0.0061428472891098,-0.0099579595339568,-0.0402970753780815,-0.199018116125158,0.0500671850278864,-0.0901245062835869,0.104599158167548,-0.0109034282854878,0.434500930135928,0.129350891279446
T5a,0.0013233158832976,-0.0542336225342106,-1.1532668630362,-0.856412173675902,-0.231566136426945,-0.213308125993492,-0.21598949166951,0.0481321429637669,0.110041090137838,0.0629237357547664,0.199128937657166,0.0188446526889794,0.45238642688527,0.403084053780327
T3a,-0.269096854606342,-0.27176920815267,-0.915531844166315,-0.800081901600828,-0.0233816314049367,0.0667178744789168,-0.106140559249384,-0.117196466372088,0.0785106781778177,0.237959242401724,0.154503759811607,0.0103179892262194,0.97817305669022,0.454889514426523
T4b,0.0722007533445109,0.038904155677345,-0.604303028821348,-0.316265970337607,0.105466829427111,0.0338674464674092,0.11775271623731,-0.0359753957590104,-0.193140506237645,0.06521749674355,0.0944256375167571,0.0283970188387317,0.281125749646819,0.063750738938599
T6b,0.137795708562958,0.0065565577278067,0.168846352044099,0.614273578288175,0.0147065950506438,-0.0333294440905014,0.137831071819599,-0.0480692593711917,-0.292513178090803,0.110587635652426,0.0823562275341948,0.0984493876796501,-0.56311003376184,-0.368195213266154
T7b,-0.0190855365630224,0.135421054591797,0.535853917441247,-0.0886728180048735,-0.0629776997838835,-0.009462252486967,-0.0142479147271645,0.0013110702290813,-0.104377437829586,0.114570993347919,-0.0028261273476051,0.0506598293741869,0.0512658059187044,-0.172324334806485
T8b,-0.163533094875351,-0.226453057258237,-0.388827711257741,-0.118906365739439,-0.0699300485855154,-0.0280137684273823,0.0001316723657145,-0.117068239408561,0.0110504277809234,-0.291106058597358,-0.0006759093476516,-0.0062501388598893,-0.008641858327329,-0.222945912017899
T4a,-0.16420904017831,-0.263408850473914,-0.0851356868620351,-0.0891181075780203,-0.0883391457175892,0.13160069894522,0.0528535274741395,0.0109837363407762,0.149671780952752,-0.0262583035980753,-0.0508138249562748,-0.050088990730772,-0.0967602784704281,-0.165470550022489
