Region,Zone,Type,Year,Season,Month,Day,Hour,Latitude,Longitude,Altitude,t2m,ws,wd,tp,blh,ssr,CVD60,no2,o3,so2,co,pm10,pm2.5
Yorkshire and The Humber,Bristol Urban Area,Traffic Urban,1991,Winter,9,10,13,54.7369502038219,-2.93366299583834,80.668336271111,291.815044286727,2.48460164320494,323.639842355769,0.0025627973604219,1118.66719930745,5060603.46485217,0.220992013677565,76.3446300722133,17.7797445594741,13.8281764972344,1.44065024441777,36.4577327690225,18.6449782587746
South East,East Midlands,Industrial Urban,1994,Summer,5,11,18,51.997079119844,-0.101563150297607,-42.1285034238825,288.399930848352,7.08557559604412,103.107974816836,0.436856789700919,866.065414765699,-2145206739.34872,0.168310236250099,-2540.36210460191,18.2584789720454,314306.003998069,1.44199503572238,36.4841655466414,18.5146335993097
South West,Eastern,Background Urban,1985,Winter,5,16,17,52.4488189744748,-1.4031256853787,88.2709457740332,288.056986651902,2.04508954273981,126.371179300799,0.0005924166428175,1593.74767911816,4202459.07911039,0.172512018794844,76.4064682831684,17.7596429380548,13.8236589260799,1.44116268780141,36.4783166731122,18.6430662441481
East of England,Brighton/Worthing/Littlehampton,Background Urban,1995,Winter,5,24,15,53.77874154631,-2.75123292014439,-107.097119955158,289.403731645174,5.22737236993109,156.890606151598,0.0017382729759942,1429.69108277112,5133870.19000632,0.196297458643443,76.3734691731608,17.778569721096,13.8082490778549,1.44355617452188,36.4862313298304,18.6398858829881
East of England,East Midlands,Background Urban,1995,Spring,7,12,21,53.3259067204514,0.21223622908978,103.818309146942,296.828220214703,4.00348590187485,191.164190453105,1.36081614212e-05,173.272372637094,8091468.89981376,0.230103553120925,76.3111772955172,17.7345732677342,13.8279766367247,1.44048685827527,36.4997190651382,18.6399154772298
Greater London Authority,Bournemouth Urban Area,Background Rural,1983,Fall,9,22,19,54.3590366755861,-1.82744392996509,39.8164104280744,283.837264801361,4.2228473322069,175.372489506305,0.0007418574900693,1008.37323074414,4730269.8080958,0.182697814093188,76.3490472764461,17.7084585421823,13.8223508050164,1.44150494895007,46.3990745745423,16.0214722629478
West Midlands,West Midlands Urban Area,Background Urban,1998,Summer,12,2,14,51.2662264567741,-2.22490650375434,53.7476483152726,282.580835428468,8.79324438210391,55.3467519343822,-0.0050686942755266,1101.72348086819,4498950.04688568,0.198331509796575,24.5405405289542,45.9223900162995,23.7087587784143,0.462561875146738,38.380394420182,18.6404709332847
West Midlands,Coventry/Bedworth,Background Urban,1989,Summer,4,31,0,52.4335069748573,-1.76717220481582,111.76036275831,276.778253914222,0.24658061769962,236.969555896327,0.0006029480456169,-167.506262763087,2028883.54755524,0.170344721286653,76.3690962516071,17.7472895781693,13.8012138661575,1.44352772395322,36.4657418815367,18.6424289263345
North East,Greater London Urban Area,Traffic Urban,1992,Winter,10,24,4,52.4779098218497,-2.2930078897947,34.6201861676593,276.761967785498,5.34996336623863,274.922813285602,-8.39250981890156e-05,617.966894630079,-2.93939797443693,0.229950430031213,74.8673722387956,17.7350877200357,25.5883894094817,1.61459273048778,36.5791559178842,18.6272313260793
Greater London Authority,Greater London Urban Area,Background Urban,1981,Fall,5,21,0,53.2179935571463,-2.59913468387612,69.673745788564,276.484259297066,2.62612249369894,176.532050183295,0.0013795115641577,-31.6562847831754,5146369.83065516,0.120564774895052,76.30775001951,17.7503100437222,13.8104406488052,1.44132350741933,36.4590613124158,18.6374781228189
South West,Greater London Urban Area,Traffic Urban,1987,Winter,7,4,15,50.4721656285679,-0.424145958142254,-76.0154038229579,296.857752577777,3.04675847860536,81.2746996113253,0.0005432874380222,1686.59014396977,6142270.73532835,0.188545946300981,76.3250386143675,17.7420554086662,13.8090345170358,1.44173650061072,36.4788304858931,18.6383951994695
Greater London Authority,North East,Background Urban,1986,Summer,11,28,18,51.4191204665163,-2.12176203986533,34.3001016922312,284.513353774349,8.86176894033033,224.411479426389,-0.000914035911758,650.746849953855,2879937.17891993,0.117436584290172,76.357446354235,17.7464637402971,13.8127291818108,1.44174850265225,36.4714843450481,18.6420666155896
East of England,Reading/Wokingham Urban Area,Traffic Urban,1983,Spring,2,12,7,52.4375214282622,-1.5565666912761,-152.16420887206,276.264558521229,5.71413678685792,49.3228004657584,0.0007807747681785,303.173768391567,-9732.5948678841,0.197242423288737,-0.261749315051194,17.6585208708863,8.75618347379545,1.26979419878842,27.5114754558888,18.6388837864855
West Midlands,Greater London Urban Area,Background Urban,1993,Fall,2,23,15,53.5558272213651,-0.987968965287087,-17.5298777088338,277.879597718185,1.90569739666394,222.546698926065,-0.0007137601564567,897.129603327718,4564237.01489353,0.165107750744966,69.7435584383848,11.4851760489167,13.4612416300627,0.545842549143541,43.1267924502421,18.6404751192067
North East,Reading/Wokingham Urban Area,Background Urban,1997,Spring,2,17,18,52.6948028129787,-3.58750607150881,-105.425205980699,279.497959216719,9.07992639015781,195.079795665787,-0.0003828034307798,737.588426776702,275752.021283262,0.226691580734494,-86.0220636597353,27.9984836416031,11.9430752726193,1.66839342481179,22.3069020269045,18.6427353237316
South West,West Midlands Urban Area,Background Urban,1984,Spring,3,30,20,51.4292648608109,-2.51785231834302,141.003651206707,281.793674539269,4.56433515804356,268.991029381902,0.0002489178821374,1022.36815191917,6450856.64232967,0.203949603225546,76.2964303877123,17.7572427400243,13.8097038064266,1.44209658053535,36.4942143715031,18.6495004600444
North East,Greater London Urban Area,Background Rural,1990,Fall,8,28,7,52.9351369999297,-1.10429255556921,-45.5167743109085,287.169749500709,3.52096675740771,202.176279382726,-0.0026471012102021,320.841065757138,209541.970618897,0.219806604252575,67.526833013623,18.1525309147015,20.8461003720356,0.953540478826831,35.6293326561874,18.5799126458947
Yorkshire and The Humber,Greater London Urban Area,Background Urban,1997,Fall,5,8,22,52.1771646698892,-1.78887933003901,54.2588435942184,279.255070827736,7.30202264311845,234.291939935568,0.0024226575295501,968.962229018085,3991990.76250501,0.152894521210345,69.9589436567493,22.3969481075389,10.1091688856409,0.7415398630992,25.4066253341509,18.6408293278427
Yorkshire and The Humber,Eastern,Background Urban,1984,Summer,2,28,0,52.8205351047569,-1.24612887335408,29.8015150659577,274.507952043364,1.8686363660201,187.426701685729,-0.0021896447142816,183.515484076367,5878083.74301634,0.197472251229859,76.3684063478523,17.7406929670819,13.7863066287443,1.44212269754115,36.4674500783275,18.6390821443822
Greater London Authority,Blackpool Urban Area,Background Rural,1987,Spring,3,1,22,52.5934820133206,-4.00953214045819,85.1724119893793,272.341891872643,-0.384540992584079,191.297383827387,9.82888394721127e-05,-295.838463604792,7397999.98753302,0.187060623844858,129.281632347319,14.7805478590996,13.8354533941428,1.34172443252264,33.2343266259461,20.1439247228031
West Midlands,Greater London Urban Area,Background Rural,1981,Spring,6,7,18,53.2254725754605,-3.08929090421967,103.749676474479,285.208898647237,4.6522758686281,193.134966031494,2.75827583266733e-05,882.877469440641,3093915.44931232,0.16726994125503,75.0024759475022,28.7962294086777,22.4271200525457,1.27350708535386,35.6293322088235,18.6267472388106
Greater London Authority,East Midlands,Traffic Urban,1991,Spring,4,31,3,51.6329271035532,-2.11889986742831,-50.4977436582007,276.895293181666,7.28997861036593,1.06468292708553,-0.0003296105976076,573.987911469511,1135433.66050777,0.169523767544077,76.3675311952757,17.7590920082977,13.8063198060227,1.44193555123261,36.4758651339169,18.6362339817116
East Midlands,Greater London Urban Area,Background Urban,1984,Fall,5,29,15,52.6870130388329,-0.0614354430596062,213.035070936756,289.867146489318,7.27225045472011,379.721036535068,0.0032027789584017,1526.2029522039,355433.330841288,0.205390316128632,76.3186745142448,17.7470894113511,13.8183137904192,1.45515802388011,36.4818296491988,18.6431999849574
South East,Greater London Urban Area,Background Rural,1985,Summer,5,3,5,53.1166057371531,0.0678464141707904,151.451645786649,281.9409378409,2.63904011430643,59.0414079962013,0.0002989792381594,-78.564735271836,127220.070790531,0.232801428466169,84.2018153943308,10.588688832134,22.4271199732839,1.2735070536403,35.6293290682454,18.6423594008201
East of England,West Midlands Urban Area,Background Urban,1992,Spring,9,23,10,52.711061051175,-3.96386995282163,81.9070689159309,287.579796495079,6.32123379643604,206.246212392336,0.0028081812068323,964.806695727023,355893.138117142,0.127027471095714,53.0697485792282,30.9765478103672,20.3272208210314,0.606584474012118,32.4777243796995,18.6376385179746
South East,East Midlands,Background Urban,1984,Winter,8,4,6,51.0665480102483,-1.2307188928045,-90.9291521992396,286.900883592132,3.13938690143639,182.611036081555,0.0002056539075735,305.790823669835,191253.833718801,0.16763587147455,76.4344208902039,17.74717476912,13.8259893171996,1.44316799586717,36.477475590322,18.6361404557238
East Midlands,Greater London Urban Area,Background Rural,1995,Spring,1,18,8,51.4838150816836,0.118450291377481,182.958562997436,279.451833699929,10.8182051980211,195.946111799525,-0.0107976214583307,1196.34380684411,706956.290928568,0.182835673519108,70.0097314866468,34.7325727893553,22.4271194002883,1.27350705912078,19.167202584371,18.6429707442952
Greater London Authority,Greater London Urban Area,Background Urban,1984,Winter,7,29,4,54.0355337146931,-1.72218222515029,97.0422664328252,285.756700934469,5.60091132170406,216.015138881038,-0.0001540088184031,666.239964871961,-3.66679904140358,0.167382048362319,76.3150445169782,17.7469548945134,13.818313255685,1.45515798916538,36.4818303893999,18.6395432713566
Greater London Authority,Greater London Urban Area,Traffic Urban,1997,Summer,10,7,7,54.0731079908813,-2.22396990564246,126.515678632074,279.678528465697,4.37726097117648,216.929752975703,-0.0003192157532826,445.016904905962,-99207.3261989897,0.191823966699571,91.2440130346305,14.3349513829767,22.7548669286074,2.98882311260768,39.5721384105697,18.6428845835517
North West,Reading/Wokingham Urban Area,Traffic Urban,1996,Winter,10,22,15,53.641501266954,-2.36161227721386,105.772304756061,287.272736556597,5.46835406883721,185.403756079654,0.0009620593694197,337.755834782013,-748025.334719463,0.278144093200151,72.2083775500963,17.7587134295472,9.15781469410329,0.470502688011117,39.0509968991846,18.6387594805466
South East,Greater London Urban Area,Background Urban,1992,Winter,10,21,16,52.041601645044,-1.5397824026156,152.616867027735,279.556644699183,5.59379588324332,380.60789286954,0.0001045685486864,1357.18576196351,2012177.58594635,0.196701485140148,49.6667768446597,33.1897766457489,14.8177131872425,1.46891737543968,38.674952623575,18.6435388792146
South East,West Midlands Urban Area,Traffic Urban,1997,Fall,9,9,6,53.9542299773336,-2.75395484172391,-15.2595520826184,279.134787382795,4.60514002096116,268.116563685961,-0.0007485618217503,277.712595993366,111525.692984577,0.13922990357625,76.3054794022051,17.7357049573497,13.8236192101889,1.39674439298469,37.4422515310747,18.6410822518306
East of England,Eastern,Background Urban,1998,Fall,10,18,20,53.5748929105866,-1.75723610473239,229.938323140238,279.931044355158,5.04994639801925,226.437589162083,-0.0042041923645593,355.479699014834,7356643.44469156,0.129034854254186,153.006440105792,69.338487179819,12.6100204777403,0.446167505294024,41.6307814117871,18.6482430018574
Greater London Authority,Yorkshire & Humberside,Background Urban,1981,Spring,9,6,19,52.4846982513516,-2.85848087102799,-26.2910498420586,291.07208596645,2.25923681718159,122.955334408242,0.0008939813247775,448.075261339214,5162440.17158265,0.137682812762954,76.3602777551376,17.7493816384157,13.8082146276359,1.44228066523342,36.4758816955604,18.637477978367
Greater London Authority,Eastern,Background Suburban,1989,Fall,6,29,2,51.2322940754179,0.447206421361015,-158.194310230051,286.30701124364,3.43762886892182,102.533893606,-0.128924449627492,342.295248775085,482167661.992876,0.156870928776952,66040.7032537953,20.2727889737077,-243.291434288411,1.58460981482383,35.492525462363,18.6481552796991
South East,South West,Background Urban,1989,Fall,11,3,4,50.6228353047678,0.872123245394176,57.4987257902734,279.887097403465,3.37886456620165,249.078321697304,-0.0001550814971343,173.28349819403,10.2686553321972,0.154173892150042,76.3464854221776,17.7906964441922,13.8191434805729,1.44246923239144,36.4783556195205,18.6430002029998
Greater London Authority,Greater Manchester Urban Area,Background Urban,1981,Fall,4,23,7,53.7996584033674,-1.56321742559097,67.1509830561509,278.531870815492,1.74195353180569,53.5330190148231,-0.0034439847838325,11.663912482275,201667.363047841,0.132435764863711,76.3110971009998,17.7431900402929,13.8111510502552,1.44151216360432,36.461778598843,18.6374786772431
Greater London Authority,Greater London Urban Area,Background Urban,1986,Fall,10,3,7,51.9244725084211,-2.13591194384779,-36.7491071406824,284.221221969462,1.06725764605951,77.111050454956,-0.001066074632408,62.4827650682198,319700.414023481,0.138545411410982,76.3342338767781,17.7565869762021,13.8013065252673,1.44159265900392,36.4757796809703,18.642066290373
Greater London Authority,Greater London Urban Area,Traffic Urban,1998,Winter,12,21,22,52.3732488579344,-1.25359874133509,130.902421052946,283.068989606827,6.90171210011789,238.347864168246,-0.0173304565289692,528.03323747886,8632745.27163955,0.186793151730275,43.1396392716233,14.7141188342691,20.4351484768979,1.99399797681513,45.7534127246233,16.9902222381583
North West,Kingston upon Hull,Traffic Urban,1993,Winter,3,18,2,52.5373506899141,-1.12372116098185,199.048118973688,273.726852384527,5.17602908624673,262.302334024454,0.0013667046560749,563.693371939352,-9898307.54290744,0.212255109036984,-1570.29150839385,20.392017451663,18.8238689511207,0.942356802205263,35.2573394054112,18.6430891437172
West Midlands,Southampton Urban Area,Background Urban,1992,Summer,2,8,11,51.9216713282622,-0.838584081291416,237.823919145504,279.822034860787,7.22411972543715,201.179825458436,0.0019833571522168,923.769350812318,-1155790.26312466,0.156132553057566,76.2841662275351,17.7244969988217,13.8237889927783,1.44163802132851,36.4390851372284,18.6463355345781
South East,North East,Background Rural,1994,Winter,12,3,19,53.6061511816099,-3.5261969716456,143.409461415676,284.513346685847,10.5214225697197,214.856488225335,-0.0013211058243778,969.395564614116,2522633.56125165,0.244783623526083,68.9206430782959,17.7455259112609,16.3442548685963,1.30076272640741,36.4639245222103,18.6416412118181
West Midlands,West Midlands Urban Area,Background Urban,2000,Summer,11,4,17,51.5927523898505,0.105781268057511,134.129904999774,280.650253697889,4.29894463553608,256.383813406666,-0.00135630453544,632.828856803175,594768.86212223,0.16953014589825,30.8242243726109,33.7872072351912,10.6380025030473,0.305330147690383,30.6801753580951,18.6452922890435
Greater London Authority,Brighton/Worthing/Littlehampton,Traffic Urban,1993,Summer,2,17,4,53.0343064552238,-2.03083978599484,9.3514683686673,278.131652345102,6.76886970068014,335.586958640376,7.62995726797902e-05,859.934209169682,9.510660600128,0.158462062632239,76.3727197553249,17.7695982976046,13.8327718480092,1.44056879989143,36.4588979102148,18.6398059042157
North West,South East,Background Urban,1996,Summer,1,13,22,48.5586550771111,-2.18599622681777,90.1809473789258,285.229098860298,12.8761190700946,183.340819070693,-0.0030930816905241,1261.7094298908,6007699.75729648,0.243179075518702,76.3336173409323,17.7294051827144,13.8219123350934,1.45997237429849,36.489763665554,18.6386988594795
Yorkshire and The Humber,South East,Background Rural,1995,Fall,12,16,15,52.3251907011526,-0.559255987689387,31.0069010051791,278.698583815277,7.12899104735309,79.8577099791384,-0.0012181751013955,708.773948853864,3560058.74324512,0.282671358295109,39.5324084910092,85.8106619605136,13.7691709217298,1.44148312446175,36.4967939548219,18.6268849658901
North West,Greater London Urban Area,Background Urban,1988,Fall,5,15,18,50.9511515402342,-0.951113377568369,54.8627310936341,290.073205467623,5.94533793652711,63.9429427395331,0.0014660208257025,1047.23216700831,4279713.10586725,0.141525629644744,72.6859843025247,17.7506998062726,13.8056054544441,1.44166120640752,36.4770261217693,18.6419562069549
Greater London Authority,Greater Manchester Urban Area,Background Urban,1987,Summer,4,19,7,53.4866752894167,-2.83378555885975,27.7593252918956,279.772132368361,7.51592439069435,220.51691036597,-0.0012741413359991,872.371773463394,212907.003973511,0.211940638596937,84.4820436599405,17.7471275299381,13.8141529605364,1.44247085604213,36.4700475226187,18.6416599703667
East Midlands,West Midlands Urban Area,Traffic Urban,1984,Spring,3,20,20,50.2622589374768,0.495734543042697,58.6769107490633,278.919347391923,2.20797568488923,62.8925316117785,-0.0003195635855543,312.228370727283,4229609.67129678,0.201733421326575,76.2994413023567,17.7471890061143,13.8077988092978,1.44182529490919,36.4897189161317,18.6421957202578
Greater London Authority,Greater London Urban Area,Background Urban,1985,Winter,6,13,10,53.6873180592961,-1.60408656387117,-28.3268611493572,285.078486930068,3.41013911418779,306.341737333816,-0.0024626669768725,1345.47748870493,3430110.11632391,0.170528004939831,76.329509336525,17.7388718055286,13.8033995967288,1.4420247964394,36.4759433310173,18.6407675000266
East of England,West Midlands Urban Area,Background Urban,2000,Spring,3,18,21,53.2751471500751,1.07696227104812,98.267819673195,280.846122466851,5.67589152176554,142.058316951488,0.0007959081626034,577.954307144148,8037495.03136959,0.159079681940884,31.7964876465611,36.0196011427377,9.42027577884537,0.736363231491326,23.703001526175,18.6464296827196
South East,Greater London Urban Area,Background Rural,1981,Summer,5,4,5,52.6444336694783,-1.96144564004725,-6.15552093337547,284.781769524005,7.65293730129181,352.413716690389,0.0010554035414446,715.628095528511,23748.847307528,0.179124808270607,76.6646669048745,25.6289036368482,22.4271189831079,1.27350698000075,35.6293322801851,18.6350555093674
East Midlands,Kingston upon Hull,Traffic Urban,1990,Spring,6,21,20,52.4477389812648,-0.049726242437123,69.4422255805787,291.430435786909,9.39997464226403,164.094764682586,0.0030298271692449,1147.56031077002,-683982.201757722,0.129983186682333,-505.606415162479,19.0783968227362,-8.84724661236017,0.94235686893541,35.2573398579431,18.6365998452833
West Midlands,Teesside Urban Area,Traffic Urban,1998,Fall,7,14,21,53.4020588293632,-4.14615193649664,-57.0574021241221,286.10776031926,6.3587115471448,274.991538446027,-0.0001637359834232,1129.1345386079,8001971.33041974,0.197532897375732,76.3230935506354,17.7544243861172,13.7945454293874,1.33914556941921,36.5268247744751,18.6398767240168
Yorkshire and The Humber,South East,Background Urban,1986,Spring,9,4,18,52.9517957762241,0.235226398908506,88.0780677496044,287.253021940361,5.40012727808038,282.475796009715,-0.000678139015485,583.589918151644,6442790.31624952,0.152024259559365,76.3428287850931,17.7355941185367,13.7950617170907,1.44356093271806,36.4760351663308,18.6462575904582
Greater London Authority,Bristol Urban Area,Background Urban,1998,Winter,3,6,13,52.6282540657429,-1.01118474452108,157.778101577512,285.441743948538,9.43262752190334,253.984492743229,8.38408676461415e-05,1812.25831556365,4283738.03278318,0.149546930247588,43.4589411524757,70.2709665657745,12.254972899459,1.36682250771818,46.4785845105216,23.4323781241232
Greater London Authority,South East,Traffic Urban,1985,Summer,1,1,19,53.5533731003164,-0.539421987741562,-29.6592024342286,272.512370346534,4.34336252871037,356.34313580714,-0.0004111830388901,525.45733739259,2588442.70126287,0.155674948884631,76.3161570458298,17.7466677673355,13.8230742709782,1.44189251178753,36.5100747705123,18.6406691894582
South East,East Midlands,Background Urban,1988,Fall,6,10,14,51.8774310061377,-1.29447700333616,136.22480608563,285.517054231804,5.97170602297955,45.205956829155,0.0003264246704786,1360.35079909833,5688921.93956979,0.217573818696763,76.3354669047597,17.7687406661791,13.8193751961421,1.4410444464569,36.4746687380708,18.6430878179226
West Midlands,Yorkshire & Humberside,Background Urban,1993,Winter,2,9,11,51.7609330273713,-0.495551782535575,106.274015814106,279.808936587236,4.9573642309429,96.4595718537942,-0.000107859434615,449.077554276421,2092064.6156542,0.209971472908768,76.3338025019807,17.746211432414,13.8251982728301,1.44055504259245,36.4677792747602,18.6404752929185
North West,Greater London Urban Area,Background Rural,1994,Summer,11,4,17,52.8519591975658,-1.3040766227707,-146.14168696587,280.717414668655,-0.778315486133147,132.884185197158,-0.003214055025773,56.1801294500217,4904096.44661605,0.248163477098274,99.3530278339234,13.1404520009578,22.4271197683724,1.27350703388054,35.6293306085346,18.6433043389356
West Midlands,Greater Manchester Urban Area,Industrial Urban,1983,Spring,8,1,14,51.828552456738,-1.33753865255354,-47.639086193939,297.049510814805,9.23230379416627,319.105367137894,-0.644209838247838,1588.39783259601,2011681863.9742,0.175210016545733,467695.722501583,44.5733739267759,170379.73381295,1.31740475936021,38.3790401053508,18.6824496237403
North East,Leicester Urban Area,Background Urban,1999,Spring,7,12,5,52.1422569922011,-2.73599735128951,213.671112696447,286.257967364349,4.03595755085261,45.0604367714382,0.0016336306302055,471.366771715412,-58841.5373040954,0.176438879124269,89.1919412005536,22.2164878587491,8.39503842512496,0.401624034735461,13.270378191711,18.6392799737691
South East,Bristol Urban Area,Background Urban,1984,Summer,11,16,9,55.0159961899538,1.09817199406891,144.885201993535,276.202606089104,0.320561536940396,16.0851400836322,0.0019720138446287,310.706466211385,363980.292963366,0.191757743874684,76.3118225950712,17.744721569015,13.8189477710706,1.44195593313963,36.4805827831624,18.6361499587072
Greater London Authority,Greater London Urban Area,Background Urban,1986,Fall,11,26,22,52.4299093547751,-1.21710204783061,80.1055916013275,283.340355776115,7.57954597810714,263.850052458262,-0.0003412674752478,746.336992671434,5084158.28026882,0.153707184396976,76.342122231159,17.7567720725282,13.801306729882,1.44159264340005,36.4757793486789,18.6420665184853
North West,Greater London Urban Area,Traffic Urban,1995,Summer,12,2,17,52.6879672044555,-0.988275803719766,54.7411775198162,276.274713386225,4.3826628592886,160.147603058836,-0.0004748825929203,515.713411295945,1942110.63372304,0.221893452887841,85.0421012519027,17.7498125857571,21.990530776732,1.49781723415306,36.6290534930105,18.6421982827752
South West,East Midlands,Background Urban,2000,Winter,9,11,3,52.1512879249059,-1.36863736553078,71.5307849151279,284.432709925877,2.10465764520838,178.951795995419,-0.0007222842701688,20.0828535697161,2088106.47233544,0.187026760759288,76.3310417543568,17.7363583043388,13.7871438551696,1.44266576467531,36.5152117492952,18.6428023696033
South West,Greater Manchester Urban Area,Background Rural,1997,Spring,6,20,5,53.0304867666492,-2.53019934448432,129.762362914958,283.137946284287,4.56888095906405,217.351059196013,0.0815151397120111,583.674493480437,-12828738.0924126,0.139164512225414,-115653.492577353,11.8988078330326,31073.7839649492,0.134127084884329,33.854881296738,18.6382052840842
South West,South West,Background Urban,1992,Summer,12,21,8,52.9608044951651,0.597861035126155,-109.507000091521,272.812474268874,2.15135785888286,108.898403285977,-0.0060577639701835,156.491628376621,293147.513567498,0.277824719484777,76.468075679236,17.7699200326656,13.8209525890504,1.44245899252157,36.4925846016552,18.6440135206177
East of England,Southampton Urban Area,Background Urban,1982,Fall,6,7,13,51.6975379914434,-2.02070861196274,119.064275205371,289.963570809468,2.63957725630685,130.964892492646,0.0039837111655963,1455.09867553913,8830064.29749189,0.156299052381312,76.329494098762,17.73891916522,13.7919681301883,1.44149361708936,36.4597518297701,18.6362175997219
East of England,Leicester Urban Area,Background Urban,1982,Winter,11,1,3,52.6328708311242,-1.15323815664246,-23.7607274866732,280.227839258308,0.867610315432369,229.829871030771,-0.0005046718961845,-374.759907296648,993802.309576647,0.141293749297988,76.3243354911897,17.7302070481817,13.7985793955903,1.44058397625636,36.4759436471213,18.6361628710835
East of England,Eastern,Background Rural,1997,Summer,2,14,11,53.3219089483629,1.63855750935238,89.9900701281612,279.925127575237,6.39204822857224,261.061568931945,-0.0011787555497349,502.003980773882,1594569.00748024,0.195769243892225,99.4031637737313,49.0209893202073,9.64289227025495,1.41250384156115,36.3904138102412,18.6481336656119
Yorkshire and The Humber,Sheffield Urban Area,Traffic Urban,1993,Spring,5,24,2,50.5574793094024,-1.90048849563685,-37.6475151241863,280.342929027337,4.52222170880724,97.9912687918126,-0.0024369422349685,528.236200562956,6728298.49007189,0.150590801752345,86.8261761793134,17.2070410287843,4.06137892701599,0.933528162495532,35.3195134142095,18.6394149898025
Greater London Authority,Kingston upon Hull,Traffic Urban,1992,Spring,6,21,5,52.4976598738783,-1.86383444764886,97.7066261692797,286.125774837457,5.51399089607253,13.1933048120237,0.0001965008238217,299.848944612757,16840.3048601575,0.128483330683685,-738.855555073351,22.3785979447239,18.8238694338239,0.942356886449805,35.2573379081182,18.6486353989429
South West,West Midlands Urban Area,Background Urban,1989,Spring,7,17,22,53.207126194654,-1.09644963848495,207.414082526332,291.789067493829,4.16868332499789,216.696479500531,0.00087870194777,506.274104110411,6667036.2856008,0.164991024770208,86.9278219691433,17.7384310158724,13.8078143307366,1.44192560231577,36.4866634465063,18.648320037245
West Midlands,West Midlands,Industrial Urban,1986,Spring,8,1,3,53.1308170146766,-2.70644714023968,224.607425494787,284.53820493609,3.72773746824603,240.346142834582,-0.0018739244765109,186.536381963331,2484053.1101095,0.171526442822615,86.5660049364564,18.7243611526611,18.5123369235616,1.58310396240733,35.9832651350351,18.6276837758546
North West,Tyneside,Background Urban,1990,Summer,8,29,6,53.9366270934494,-0.864428640634778,122.054052964156,287.720479452745,4.66989931811408,178.297067839603,0.0006264830721379,540.049292045245,-25747.1833905985,0.116497821441114,76.3076123186428,17.7552579219093,13.817978838532,1.44266794487057,36.4908653488799,18.644919266853
South West,South East,Traffic Urban,1982,Summer,6,3,15,53.4670597643127,-2.4866754196581,4.72762109755558,291.545151624212,3.8219905950436,113.081911418945,0.0008995727156286,1457.04543736288,5696210.93714712,0.139483696800557,76.3114829334446,17.7714447363817,13.8163067128642,1.44186132133577,36.4596411511012,18.6403036820636
West Midlands,Greater Manchester Urban Area,Background Urban,1998,Summer,1,4,23,52.3400246158558,-2.54280225437059,134.358495338865,278.262387869415,10.4739925099871,275.507308014985,0.0018135857848353,1118.17124413101,590669.601876918,0.19093331090394,10.4988887783163,25.2761028697271,19.8336844070677,0.610641405099064,26.2540408505006,18.6404705020825
South West,Greater Manchester Urban Area,Traffic Urban,1999,Spring,11,6,18,51.347000429388,-0.45065046981445,-97.4013671786356,279.519749534884,8.4338803626232,316.370378881018,-0.0015657102225548,592.652723769649,3844144.84903813,0.209182907762515,82.4637365829557,15.1099911491233,5.01629671399367,0.483300174141199,45.3896597533961,18.639299913707
West Midlands,Bournemouth Urban Area,Background Urban,1985,Summer,2,30,23,51.6821028572282,-1.33153580451137,-6.39750763065733,274.119025916699,3.06466322419253,132.358040000342,0.0007814706308566,42.3763064739008,170110.714686199,0.176242398416848,76.3540999942254,17.7680597014046,13.8171493791907,1.44449380698795,36.5069633570561,18.6383957685533
West Midlands,Greater London Urban Area,Background Urban,1983,Winter,8,6,21,52.3771920717031,1.05467233067906,55.4374342288888,291.725183195854,5.14985164373782,-81.8276560944574,-0.0021976512669457,970.80721249666,11331061.9000933,0.160429997345017,76.3354407801269,17.7525683183599,13.8086845563142,1.45213905604642,36.4658049315676,18.6397874098446
South West,South West,Traffic Urban,1998,Spring,4,24,17,52.2694599008625,-0.575239108185228,238.531494426321,281.706954832111,5.27510121194126,213.086748909758,0.0011961968057746,2261.27105485612,3441307.28061088,0.174270374184622,66.7021215014225,17.7329752136989,7.5066294171677,2.42641725659107,34.9965404527895,18.6420537633899
East of England,Greater London Urban Area,Traffic Urban,1997,Spring,1,11,17,52.1637123637701,-1.93555514861017,87.1899414881141,277.271583837805,3.88900378866862,161.023227207355,0.0002940003716998,619.442581463807,1610291.77799657,0.173192722069073,101.657603097951,15.9759822970352,21.5610003529113,2.46214741682167,53.6621029090971,18.6497326154598
North West,South West,Background Urban,1997,Summer,8,14,6,53.8488179085823,0.343520577147017,153.270806689905,284.611361465178,3.70443270307511,253.169819140727,-0.0013154149616587,254.263114470416,126556.701663107,0.167389163434375,72.0832348089188,19.9337291241828,13.2296950330938,1.40041508723667,39.1860419146882,18.6357137367131
North East,Preston Urban Area,Background Urban,1987,Summer,2,23,9,51.4148994593063,0.313359801893656,82.5104798305153,277.643669560515,3.02676711756521,138.330556728918,0.003710010914287,122.164605938178,-408413.099898158,0.0784468244410982,76.4134283638348,17.7598717303713,13.7885833717035,1.43890471346488,36.4428120601979,18.6416674700369
East Midlands,Greater London Urban Area,Background Urban,1991,Winter,12,15,11,51.1894033689887,-2.4846987707321,99.3165750206518,275.067264629153,4.47947099194916,206.469360347877,0.0051191937427148,469.184561518444,-1574980.34310577,0.193077787462038,83.890556279907,19.7754372578878,20.8464694947972,1.95546187019605,36.4730494479163,18.6355087717625
